"date","new_cases","PCR","TestAc","activos","hospitalized","hospitalized_new","hospitalized_accumulated","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","cases_14days","cases_7days","cases_PCR_14days","cases_PCR_7days","daily_cases","daily_cases_avg7","daily_cases_PCR","daily_cases_PCR_avg7","daily_deaths","daily_deaths_inc","daily_deaths_avg3","daily_deaths_avg7","deaths_last_week"
2021-09-24,757,470,4128064,4145,2405,24,131383,717,100300,5028969,2790654,10577,33871,14651,17173,7460,2290,2093,1240,1065.7,46,0,45.3,51.4,360
2021-09-25,341,209,4132294,4106,2376,14,131415,508,100329,5030049,2791113,10577,33070,14442,16863,7353,1080,2063.1,459,1050.4,29,0,39.3,49.7,348
2021-09-26,237,185,4252519,3990,2395,116042,131434,538,100343,5030939,2791510,10586,32744,14333,16534,7249,890,2047.6,397,1035.6,14,0,29.7,47.9,335
2021-09-27,953,769,4259494,3835,2350,116079,131469,745,100381,5033877,2793072,10610,31662,14148,16048,7320,2938,2021.1,1562,1045.7,38,0,27,44,308
2021-09-28,639,595,4266834,3743,2259,116113,131498,700,100437,5035919,2794242,10635,30666,13878,15560,7225,2042,1982.6,1170,1032.1,56,0.1,36,39,273
2021-09-29,728,604,4273490,3727,2150,116150,131527,682,100455,5038027,2795448,10659,29499,13542,15176,7163,2108,1934.6,1206,1023.3,18,0,37.3,34.9,244
2021-09-30,661,513,4278991,3622,2071,116233,131551,638,100479,5040016,2796504,10701,28499,13337,14754,7090,1989,1905.3,1056,1012.9,24,0,32.7,32.1,225
2021-10-01,631,450,4167641,3435,1977,21,131593,598,100562,5041824,2797510,10731,27506,12855,14316,6856,1808,1836.4,1006,979.4,83,0.1,41.7,37.4,262
2021-10-02,189,187,4171325,3443,1980,13,131614,381,100584,5042581,2797861,10753,26974,12532,14101,6748,757,1790.3,351,964,22,0,43,36.4,255
2021-10-03,176,171,4291254,3427,1991,116333,131641,492,100605,5043287,2798244,10741,26681,12348,13983,6734,706,1764,383,962,21,0,42,37.4,262
2021-10-04,644,551,4297069,3246,1972,116835,131642,583,100642,5045311,2799403,10752,25582,11434,13651,6331,2024,1633.4,1159,904.4,37,0,26.7,37.3,261
2021-10-05,541,388,4303357,3202,1882,117190,131672,551,100694,5046899,2800303,10758,24858,10980,13286,6061,1588,1568.6,900,865.9,52,0.1,36.7,36.7,257
2021-10-06,490,460,4309197,3122,1806,117348,131704,524,100728,5048608,2801305,10795,24123,10581,13020,5857,1709,1511.6,1002,836.7,34,0,41,39,273
2021-10-07,531,389,4313651,3022,1760,117497,131732,481,100754,5050293,2802049,10810,23614,10277,12635,5545,1685,1468.1,744,792.1,26,0,37.3,39.3,275
2021-10-08,634,409,4200035,2935,1657,13,131754,476,100781,5051719,2802986,10822,22750,9895,12332,5476,1426,1413.6,937,782.3,27,0,29,31.3,219
2021-10-09,208,156,4202909,2933,1673,16,131769,310,100801,5052432,2803326,10824,22383,9851,12213,5465,713,1407.3,340,780.7,20,0,24.3,31,217
2021-10-10,141,118,4322440,2869,1682,117695,131791,330,100810,5052922,2803620,10826,21983,9635,12110,5376,490,1376.4,294,768,9,0,18.7,29.3,205
2021-10-11,618,465,4208207,2768,1629,9,5978,348,100823,5054826,2804770,10837,20949,9515,11698,5367,1904,1359.3,1150,766.7,13,0,14,25.9,181
2021-10-12,214,177,4329016,2685,1635,117724,131829,379,100869,5055675,2805150,10837,19756,8776,10908,4847,849,1253.7,380,692.4,46,0,22.7,25,175
2021-10-13,585,442,4333647,2609,1638,117771,131859,382,100896,5057477,2806164,10845,19450,8869,10716,4859,1802,1267,1014,694.1,27,0,28.7,24,168
2021-10-14,600,400,4338423,2538,1614,117797,131887,426,100926,5059099,2807055,10851,19083,8806,10551,5006,1622,1258,891,715.1,30,0,34.3,24.6,172
2021-10-15,674,365,4224373,2476,1528,16,131917,406,100949,5060868,2808043,10854,19044,9149,10533,5057,1769,1307,988,722.4,23,0,26.7,24,168
2021-10-16,338,143,4227278,2476,1555,8,131945,271,100967,5061697,2808397,10854,19116,9265,10536,5071,829,1323.6,354,724.4,18,0,23.7,23.7,166
2021-10-17,231,162,4347390,2499,1567,117839,131966,337,100974,5062445,2808809,10855,19158,9523,10565,5189,748,1360.4,412,741.3,7,0,16,23.4,164
2021-10-18,833,499,4351262,755,1573,117915,126023,369,100997,5064828,2810061,10867,19517,10002,10658,5291,2383,1428.9,1252,755.9,23,0,16,24.9,174
2021-10-19,668,453,4356123,2524,1590,117937,132044,424,101038,5066709,2811121,10889,19810,11034,10818,5971,1881,1576.3,1060,853,41,0,23.7,24.1,169
2021-10-20,856,517,4360855,2545,1551,117982,132088,417,101075,5068823,2812275,10890,20215,11346,10970,6111,2114,1620.9,1154,873,37,0,33.7,25.6,179
2021-10-21,840,440,4365476,2550,1542,118016,132120,415,101101,5070851,2813274,10895,20558,11752,11225,6219,2028,1678.9,999,888.4,26,0,34.7,25,175
2021-10-22,802,430,4252197,2538,1477,18,132154,391,101124,5072748,2814355,10900,21029,11880,11369,6312,1897,1697.1,1081,901.7,23,0,28.7,25,175
2021-10-23,294,173,4255100,2584,1492,12,132177,247,101139,5073607,2814747,10900,21175,11910,11421,6350,859,1701.4,392,907.1,15,0,21.3,24.6,172
2021-10-24,265,189,4375540,2622,1552,118060,132197,316,101149,5074378,2815170,10904,21456,11933,11550,6361,771,1704.7,423,908.7,10,0,16,25,175
2021-10-25,983,651,4380305,2623,1544,118088,132215,421,101161,5076892,2816509,10905,22066,12064,11739,6448,2514,1723.4,1339,921.1,12,0,12.3,23.4,164
2021-10-26,706,503,4385741,2607,1500,118118,132250,372,101203,5078875,2817571,10907,23200,12166,12421,6450,1983,1738,1062,921.4,42,0,21.3,23.6,165
2021-10-27,849,601,4390544,2701,1473,118163,132286,400,101223,5081049,2818742,10909,23572,12226,12578,6467,2174,1746.6,1171,923.9,20,0,24.7,21.1,148
2021-10-28,776,558,4395487,2692,1462,118188,132312,393,101241,5083146,2819869,10912,24047,12295,12814,6595,2097,1756.4,1127,942.1,18,0,26.7,20,140
2021-10-29,855,461,4281637,2773,1438,24,132334,374,101252,5085358,2821035,10914,24490,12610,12992,6680,2212,1801.4,1166,954.3,11,0,16.3,18.3,128
2021-10-30,351,209,4284050,2834,1457,17,132358,246,101264,5086323,2821493,10914,24626,12716,13096,6746,965,1816.6,458,963.7,12,0,13.7,17.9,125
2021-10-31,276,146,4286512,2870,1484,11,132376,282,101270,5086919,2821866,10914,24474,12541,13057,6696,596,1791.6,373,956.6,6,0,9.7,17.3,121
2021-11-01,268,223,4407211,2868,1519,118221,132409,261,101277,5088163,2822472,10914,23335,11271,12411,5963,1244,1610.1,606,851.9,7,0,8.3,16.6,116
2021-11-02,1168,833,4293506,2944,1588,19,132446,386,101311,5091491,2824320,10915,24782,12616,13199,6749,3328,1802.3,1848,964.1,34,0,15.7,15.4,108
2021-11-03,1074,659,4416745,3040,1592,118278,132229,389,101337,5094097,2825794,10918,25274,13048,13519,7052,2606,1864,1474,1007.4,26,0,22.3,16.3,114
2021-11-04,1191,764,4421826,3196,1555,118320,132528,379,101349,5096958,2827342,10918,26107,13812,14068,7473,2861,1973.1,1548,1067.6,12,0,24,15.4,108
2021-11-05,1245,637,4308360,3334,1551,24,132565,359,101368,5099967,2828893,10920,27219,14609,14538,7858,3009,2087,1551,1122.6,19,0,19,16.6,116
2021-11-06,405,320,4311924,3397,1569,11,132592,239,101377,5101330,2829572,10923,27723,15007,14825,8079,1363,2143.9,679,1154.1,9,0,13.3,16.1,113
2021-11-07,373,274,4433480,3489,1609,118590,132611,285,101387,5102512,2830312,10923,28134,15593,15142,8446,1182,2227.6,740,1206.6,10,0,12.7,16.7,117
2021-11-08,1626,828,4439030,3591,1657,118915,132623,373,101413,5106537,2832384,10926,29645,18374,15875,9912,4025,2624.9,2072,1416,26,0,15,19.4,136
2021-11-09,1270,1097,4445503,3746,1693,119070,132672,395,101474,5109875,2834382,10929,31000,18384,16811,10062,3338,2626.3,1998,1437.4,61,0.1,32.3,23.3,163
2021-11-10,1436,984,4451939,3967,1725,119122,132719,390,101494,5113550,2836409,10932,32501,19453,17667,10615,3675,2779,2027,1516.4,20,0,35.7,22.4,157
2021-11-11,1709,1083,4458130,4268,1731,119148,134252,394,101529,5117739,2838649,10933,34593,20781,18780,11307,4189,2968.7,2240,1615.3,35,0,38.7,25.7,180
2021-11-12,1722,1174,4345586,4496,1747,28,132844,363,101550,5122040,2841166,10936,36682,22073,20131,12273,4301,3153.3,2517,1753.3,21,0,25.3,26,182
2021-11-13,1056,479,4350528,4666,1784,21,132876,252,101562,5124374,2842399,10936,38051,23044,20906,12827,2334,3292,1233,1832.4,12,0,22.7,26.4,185
2021-11-14,723,526,4473820,4783,1849,119201,132907,315,101576,5126538,2843739,10936,39619,24026,21873,13427,2164,3432.3,1340,1918.1,14,0,15.7,27,189
2021-11-15,2329,1319,4480612,4936,1945,119227,132954,422,101599,5132231,2846649,10941,44068,25694,24177,14265,5693,3670.6,2910,2037.9,23,0,16.3,26.6,186
2021-11-16,2012,1419,4488262,5003,1995,119241,133008,369,101641,5137259,2849817,10941,45768,27384,25497,15435,5028,3912,3168,2205,42,0,26.3,23.9,167
2021-11-17,2692,1705,4496388,5691,2029,119272,133038,446,101669,5144006,2853164,10842,49909,30456,27370,16755,6747,4350.9,3347,2393.6,28,0,31,25,175
2021-11-18,2569,1776,4505248,6057,2080,119332,133098,431,101691,5150480,2856582,10954,53522,32741,29240,17933,6474,4677.3,3418,2561.9,22,0,30.7,23.1,162
2021-11-19,2816,1646,4394044,6359,2140,60,133149,416,101711,5157223,2860338,10958,57256,35183,31445,19172,6743,5026.1,3756,2738.9,20,0,23.3,23,161
2021-11-20,1913,781,4400687,6757,2244,35,133205,276,101726,5161144,2862333,10958,59814,36770,32761,19934,3921,5252.9,1995,2847.7,15,0,19,23.4,164
2021-11-21,1208,729,4525841,6921,2394,119382,133242,353,101739,5164558,2864326,10964,62046,38020,34014,20587,3414,5431.4,1993,2941,13,0,16,23.3,163
2021-11-22,3714,2197,4534410,7238,2580,119430,134774,504,101772,5173705,2868843,10965,67168,41474,36459,22194,9147,5924.9,4517,3170.6,33,0,20.3,24.7,173
2021-11-23,3182,2212,4544361,7682,2750,119479,133379,530,101833,5181413,2873315,10972,71538,44154,38933,23498,7708,6307.7,4472,3356.9,61,0.1,35.7,27.4,192
2021-11-24,3951,2542,4555236,8151,2833,119506,133429,539,101855,5190676,2878178,10975,77126,46670,41769,25014,9263,6667.1,4863,3573.4,22,0,38.7,26.6,186
2021-11-25,4390,2587,4566602,8728,2909,119553,133488,541,101885,5200629,2883078,10979,82890,50149,44429,26496,9953,7164.1,4900,3785.1,30,0,37.7,27.7,194
2021-11-26,3876,2276,4458334,9150,2934,67,133548,484,101915,5210248,2888179,10990,88208,53025,47013,27841,9619,7575,5101,3977.3,30,0,27.3,29.1,204
2021-11-27,2442,1149,4465017,9750,3042,49,133606,385,101923,5215562,2890895,10994,91188,54418,48496,28562,5314,7774,2716,4080.3,8,0,22.7,28.1,197
2021-11-28,1804,982,4590965,10029,3144,119602,133633,487,101942,5220493,2893740,10997,93955,55935,50001,29414,4931,7990.7,2845,4202,19,0,19,29,203
2021-11-29,5798,2958,4601824,10282,3363,119677,133699,660,101986,5233558,2899767,11007,101327,59853,53118,30924,13065,8550.4,6027,4417.7,44,0,23.7,30.6,214
2021-11-30,5090,3287,4614167,10997,3420,119728,133742,692,102077,5245677,2906228,11013,108418,64264,56411,32913,12119,9180.6,6461,4701.9,91,0.1,51.3,34.9,244
2021-12-01,5515,3661,4627669,11849,3464,119784,133818,701,102113,5258628,2913437,11021,114622,67952,60273,35259,12951,9707.4,7209,5037,36,0,57,36.9,258
2021-12-02,6257,3908,4642186,12636,3578,119861,133928,732,102156,5273021,2920931,11032,122541,72392,64349,37853,14393,10341.7,7494,5407.6,43,0,56.7,38.7,271
2021-12-03,6368,3489,4537486,13408,3619,104,133991,738,102198,5287053,2928491,11038,129830,76805,68153,40312,14032,10972.1,7560,5758.9,42,0,40.3,40.4,283
2021-12-04,4046,1667,4547264,14171,3672,65,134038,558,102222,5295249,2932535,11040,134105,79687,70202,41640,8196,11383.9,4044,5948.6,24,0,36.3,42.7,299
2021-12-05,2576,1221,4555443,5074,3830,64,0,511,102242,5300126,2935567,11042,135568,79633,71241,41827,4877,11376.1,3032,5975.3,20,0,28.7,42.9,300
2021-12-06,2982,1844,4683258,14685,4089,119926,134129,705,102279,5310951,2941023,11064,137246,77393,72180,41256,10825,11056.1,5456,5893.7,37,0,27,41.9,293
2021-12-07,6794,4341,4573640,15074,4250,105,6325,710,102314,5330870,2950445,11080,149457,85193,77130,44217,19919,12170.4,9422,6316.7,35,0,30.7,33.9,237
2021-12-08,4606,2524,4703433,15761,4468,119954,134275,778,102398,5342610,2956698,11090,151934,83982,78520,43261,11740,11997.4,6253,6180.1,84,0.1,52,40.7,285
2021-12-09,7804,5331,4716795,16414,4570,120093,134368,950,102475,5362626,2968118,11116,161997,89605,85040,47187,20016,12800.7,11420,6741,77,0.1,65.3,45.6,319
2021-12-10,9751,5365,4611867,17752,4634,122,134455,920,102527,5385008,2980721,11140,174760,97955,92542,52230,22382,13993.6,12603,7461.4,52,0.1,71,47,329
2021-12-11,6048,2557,4622157,18977,4783,101,134533,697,102562,5396470,2987914,11143,180908,101221,97019,55379,11462,14460.1,7193,7911.3,35,0,54.7,48.6,340
2021-12-12,4803,2518,4753733,19940,4967,120092,134606,867,102590,5409425,2995385,11155,188932,109299,101645,59818,12955,15614.1,7471,8545.4,28,0,38.3,49.7,348
2021-12-13,12377,7004,4767598,20615,5323,120177,134704,1095,102657,5441104,3011566,11201,207546,130153,111799,70543,31679,18593.3,16181,10077.6,67,0.1,43.3,54,378
2021-12-14,10141,7061,4782645,22359,5330,120256,134816,1118,102765,5470745,3029669,11223,225068,139875,123441,79224,29641,19982.1,18103,11317.7,108,0.1,67.7,64.4,451
2021-12-15,12420,7630,4799328,24656,5390,120338,134924,1158,102853,5505056,3051073,11246,246428,162446,137636,94375,34311,23206.6,21404,13482.1,88,0.1,87.7,65,455
2021-12-16,14199,7997,4816400,27155,5512,120421,135028,1171,102930,5542602,3073287,11275,269581,179976,152356,105169,37546,25710.9,22214,15024.1,77,0.1,91,65,455
2021-12-17,14127,7478,4714025,29633,5426,111,135144,1035,102993,5581705,3098143,11286,294652,196697,169652,117422,39103,28099.6,24856,16774.6,63,0.1,76,66.6,466
2021-12-18,8832,3611,4728152,32043,5474,91,135230,828,103044,5602639,3111710,11299,307390,206169,179175,123796,20934,29452.7,13567,17685.1,51,0,63.7,68.9,482
2021-12-19,7030,3522,4862498,33865,5862,120456,135649,1029,103089,5623242,3125269,11339,323116,213817,189702,129884,20603,30545.3,13559,18554.9,45,0,53,71.3,499
2021-12-20,20236,11234,4880150,36286,6199,120621,135511,1314,103189,5686842,3162350,11405,375891,245738,221327,150784,63600,35105.4,37081,21540.6,100,0.1,65.3,76,532
2021-12-21,17342,11241,4901002,36756,6330,120718,135703,1320,103325,5749197,3207013,11475,418327,278452,256568,177344,62355,39778.9,44663,25334.9,136,0.1,93.7,80,560
2021-12-22,22731,14961,4926006,44114,6350,120876,135866,1368,103405,5824147,3259780,11527,481537,319091,303082,208707,74950,45584.4,52767,29815.3,80,0.1,105.3,78.9,552
2021-12-23,27940,13893,4833391,48912,6414,223,136069,1310,103492,5905090,3315524,11573,542464,362488,347406,242237,80943,51784,55744,34605.3,87,0.1,101,80.3,562
2021-12-24,20885,8760,4860594,52756,6382,158,6659,706,103538,5966164,3354963,11575,581156,384459,374242,256820,61074,54922.7,39439,36688.6,46,0,71,77.9,545
2021-12-25,14985,4810,4877989,55080,6753,163,136436,917,103589,5997844,3378218,11580,601374,395205,390304,266508,31680,56457.9,23255,38072.6,51,0,61.3,77.9,545
2021-12-26,14500,6132,5015847,57952,7320,120978,136655,1242,103646,6045372,3411838,11614,635947,422130,416453,286569,47528,60304.3,33620,40938.4,57,0.1,51.3,79.6,557
2021-12-27,35228,26540,5040371,64044,7899,121178,137008,1555,103759,6180292,3489407,11689,739188,493450,477841,327057,134920,70492.9,77569,46722.4,113,0.1,73.7,81.4,570
2021-12-28,38879,293088,5067151,67646,8272,121464,139058,1576,103932,6296929,3568859,11761,826184,547732,539190,361846,116637,78247.4,79452,51692.3,173,0.2,114.3,86.7,607
2021-12-29,48692,24136,5100696,82806,8753,121595,137743,1610,104030,6425987,3649435,11818,920931,601840,598362,389655,129058,85977.1,80576,55665,98,0.1,128,89.3,625
2021-12-30,50411,21099,5014114,92456,8931,540,138091,1529,104131,6549372,3723508,11883,1006770,644282,650221,407984,123385,92040.3,74073,58283.4,101,0.1,124,91.3,639
2021-12-31,48185,11338,5047822,98558,8904,279,6925,897,104199,6635981,3771000,11888,1054276,669817,672857,416037,86609,95688.1,47492,59433.9,68,0.1,89,94.4,661
2022-01-01,22724,5480,5071401,101546,9373,204,138600,1110,104278,6676633,3796713,11905,1073994,678789,685003,418495,40652,96969.9,25713,59785,79,0.1,82.7,98.4,689
2022-01-02,22356,8997,5218680,105324,9955,121640,143581,1518,104346,6747422,3840261,11939,1124180,702050,714992,428423,70789,100292.9,43548,61203.3,68,0.1,71.7,100,700
2022-01-03,58890,37496,5251329,111941,10773,122009,139386,1778,104498,6940397,3933303,12076,1253555,760105,770953,443896,192975,108586.4,93042,63413.7,152,0.1,99.7,105.6,739
2022-01-04,56007,25245,5288329,120670,11164,122335,139910,1785,104730,7078082,4016207,12163,1328885,781153,809194,447348,137685,111593.3,82904,63906.9,232,0.2,150.7,114,798
2022-01-05,61293,24135,5201507,130206,11248,892,7169,1427,104843,7206387,4095030,12259,1382240,780400,835250,445595,128305,111485.7,78823,63656.4,113,0.1,165.7,116.1,813
2022-01-06,31304,8672,5346052,133699,12020,122113,140769,1326,105000,7288163,4139898,12325,1383073,738791,824374,416390,81776,105541.6,44868,59484.3,157,0.1,167.3,124.1,869
2022-01-07,66362,29993,5253338,139746,12292,794,141268,1751,105132,7435836,4218574,12463,1469672,799855,863611,447574,147673,114265,78676,63939.1,132,0.1,134,133.3,933
2022-01-08,35507,8391,5276070,146041,12846,362,141631,1229,105241,7512191,4261582,12514,1514347,835558,883364,464869,76355,119365.4,43008,66409.9,109,0.1,132.7,137.6,963
2022-01-09,27266,9762,5416729,152157,13473,122254,141977,1606,105360,7594445,4313014,12587,1549073,847023,901176,472753,82254,121003.3,51432,67536.1,119,0.1,120,144.9,1014
2022-01-10,74492,36019,5446417,163087,14215,122829,142445,1968,105565,7774023,4409946,12758,1593731,833626,920539,476643,179578,119089.4,96932,68091.9,205,0.2,144.3,152.4,1067
2022-01-11,69122,30454,5475802,173371,14466,122983,142954,1992,105857,7928226,4498324,12957,1631297,850144,929465,482117,154203,121449.1,88378,68873.9,292,0.3,205.3,161,1127
2022-01-12,65015,28941,5499645,182363,14706,123042,143438,2021,106056,8078803,4583849,13206,1652816,872416,934414,488819,150577,124630.9,85525,69831.3,199,0.2,232,173.3,1213
2022-01-13,62392,28144,5522553,188509,15048,123226,144301,2008,106253,8221609,4660424,13428,1672237,933446,936916,520526,142806,133349.4,76575,74360.9,197,0.2,229.3,179,1253
2022-01-14,64979,24176,5422651,194652,14770,842,144444,1874,106417,8361810,4737221,13681,1725829,925974,966221,518647,140201,132282,76797,74092.4,164,0.2,186.7,183.6,1285
2022-01-15,23110,7693,5435101,198218,15116,304,144793,1315,106556,8429510,4777355,13093,1752877,917319,980642,515773,67700,131045.6,40134,73681.9,139,0.1,166.7,187.9,1315
2022-01-16,23048,7133,5567398,200817,15749,122768,145106,1706,106681,8509915,4826428,13828,1762493,915470,986167,513414,80405,130781.4,49073,73344.9,125,0.1,142.7,188.7,1321
2022-01-17,68790,30387,5583463,204375,16334,123466,145588,2022,106903,8687688,4920148,14239,1747291,913665,986845,510202,177773,130523.6,93720,72886,222,0.2,162,191.1,1338
2022-01-18,49817,22517,5599494,206443,16301,123448,146030,2011,107253,8823390,5002776,14647,1745308,895164,986569,504452,135702,127880.6,82628,72064.6,350,0.3,232.3,199.4,1396
2022-01-19,56147,21017,5615499,208102,16362,123686,146437,2023,107525,8960395,5081087,14843,1754008,881592,986057,497238,137005,125941.7,78311,71034,272,0.3,281.3,209.9,1469
2022-01-20,54673,21332,5629508,206245,16305,123695,146882,1975,107764,9100422,5148230,15126,1812259,878813,1008332,487806,140027,125544.7,67143,69686.6,239,0.2,287,215.9,1511
2022-01-21,49861,19068,5520240,208639,15962,667,147284,1601,107963,9206951,5203650,15336,1771115,845141,985076,466429,106529,120734.4,55420,66632.7,199,0.2,236.7,220.9,1546
2022-01-22,18509,9151,5529009,210401,16261,220,147600,1384,108108,9270461,5237858,15351,1758270,840951,976276,460503,63510,120135.9,34208,65786.1,145,0.1,194.3,221.7,1552
2022-01-23,14305,7719,5659965,211373,16672,123473,147895,1740,108237,9329433,5273967,15511,1734988,819518,960953,447539,58972,117074,36109,63934.1,129,0.1,157.7,222.3,1556
2022-01-24,81458,23795,5674083,210790,17011,124104,148295,2004,108507,9480786,5334462,15855,1706763,793098,924516,414314,151353,113299.7,60495,59187.7,270,0.2,181.3,229.1,1604
2022-01-25,56544,16350,5690169,209452,16627,123991,148629,1976,108919,9592379,5382472,16098,1664153,768989,884148,379696,111593,109855.6,48010,54242.3,412,0.4,270.3,238,1666
2022-01-26,43264,17271,5705822,207974,16205,124201,148956,1936,109175,9494328,5426474,16324,1415525,533933,842625,345387,-98051,76276.1,44002,49341,256,0.2,312.7,235.7,1650
2022-01-27,52310,15351,5721075,210481,15958,124235,149239,1907,109385,8165081,5466814,16580,-56528,-935341,806390,318584,-1329247,-133620.1,40340,45512,210,0.2,292.7,231.6,1621
2022-01-28,43174,12986,5611548,209160,15423,328,149503,1784,109576,8246435,5499449,16755,-115375,-960516,762228,295799,81354,-137216.6,32635,42257,191,0.2,219,230.4,1613
2022-01-29,13724,5760,5620764,207270,15559,155,149741,1317,109685,8284563,5518082,16756,-144947,-985898,740727,280224,38128,-140842.6,18633,40032,109,0.1,170,225.3,1577
2022-01-30,9051,7131,5751759,203857,15855,124041,149952,1669,109757,8318943,5536781,16849,-190972,-1010490,710353,262814,34380,-144355.7,18699,37544.9,72,0.1,124,217.1,1520
2022-01-31,26574,12007,396,1744,15235,396,141688,1319,109893,8379003,5561901,0,-308685,-1101783,641753,227439,60060,-157397.6,25120,32491.3,136,0.1,105.7,198,1386
2022-02-01,18215,0,0,0,5213,0,0,363,37647,3366171,609790,0,-5457219,-6226208,-4392986,-4772682,-5012832,-889458.3,-4952111,-681811.7,-72246,-65.7,-24012.7,-10181.7,-71272
